TimeStamp,Athelete,activity,breathingrate,breathingratestatus,cadence,expiration,heartrate,heartratestatus,inspiration,minuteventilation,rrinterval,tidalvolume,
Thu Apr 09 09:14:54 CDT 2015,1006,0.01953125,14,0,0,null,171,34,21927,49096.159999999996,null,2151.3599999999997,
Thu Apr 09 09:14:55 CDT 2015,1006,0.015625,14,0,0,21818,171,34,null,49096.159999999996,null,2151.3599999999997,
Thu Apr 09 09:14:56 CDT 2015,1006,0.0,13,0,0,null,171,34,null,49096.159999999996,null,2151.3599999999997,
Thu Apr 09 09:14:57 CDT 2015,1006,0.015625,13,0,0,null,171,34,null,49069.6,null,1434.24,
Thu Apr 09 09:14:58 CDT 2015,1006,0.01953125,13,0,0,null,171,34,null,49069.6,null,1434.24,
Thu Apr 09 09:14:59 CDT 2015,1006,0.015625,13,0,0,null,171,34,null,49069.6,null,1434.24,
Thu Apr 09 09:15:00 CDT 2015,1006,0.015625,13,0,0,null,171,34,22434,49069.6,null,1434.24,
Thu Apr 09 09:15:01 CDT 2015,1006,0.01953125,13,0,0,22243,171,34,null,49069.6,null,1434.24,
Thu Apr 09 09:15:02 CDT 2015,1006,0.01953125,13,0,0,null,171,34,22314,49069.6,null,1434.24,
Thu Apr 09 09:15:03 CDT 2015,1006,0.02734375,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:04 CDT 2015,1006,0.015625,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:05 CDT 2015,1006,0.01953125,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:06 CDT 2015,1006,0.01953125,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:07 CDT 2015,1006,0.015625,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:08 CDT 2015,1006,0.015625,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:09 CDT 2015,1006,0.01953125,13,0,0,null,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:10 CDT 2015,1006,0.01953125,13,0,0,22031,171,34,null,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:11 CDT 2015,1006,0.03125,13,0,0,null,171,34,22179,48206.399999999994,null,2536.48,
Thu Apr 09 09:15:12 CDT 2015,1006,0.08984375,12,0,0,null,171,34,null,43664.64,null,3744.96,
Thu Apr 09 09:15:13 CDT 2015,1006,0.078125,12,0,0,21968,171,34,null,43664.64,null,3744.96,
Thu Apr 09 09:15:14 CDT 2015,1006,0.0546875,11,0,0,null,171,34,null,43664.64,null,3744.96,
Thu Apr 09 09:15:15 CDT 2015,1006,0.09765625,11,0,0,null,171,34,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:16 CDT 2015,1006,0.03515625,11,0,0,null,171,32,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:17 CDT 2015,1006,0.0234375,11,0,0,null,171,32,22228,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:18 CDT 2015,1006,0.01953125,11,0,0,null,171,32,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:19 CDT 2015,1006,0.0234375,11,0,0,null,171,32,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:20 CDT 2015,1006,0.0234375,11,0,0,null,171,32,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:21 CDT 2015,1006,0.02734375,11,0,0,null,171,32,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:22 CDT 2015,1006,0.02734375,11,0,0,22021,171,32,null,42668.64,null,2788.7999999999997,
Thu Apr 09 09:15:23 CDT 2015,1006,0.02734375,11,0,0,null,171,32,null,25351.52,null,2748.96,
Thu Apr 09 09:15:24 CDT 2015,1006,0.05859375,10,0,0,null,171,34,null,25351.52,null,2748.96,
Thu Apr 09 09:15:25 CDT 2015,1006,0.05078125,10,0,0,null,171,34,22197,25351.52,null,2748.96,
Thu Apr 09 09:15:26 CDT 2015,1006,0.0234375,10,0,0,22109,171,34,null,25351.52,null,2748.96,
Thu Apr 09 09:15:27 CDT 2015,1006,0.01953125,10,0,0,null,171,34,null,25351.52,null,2748.96,
Thu Apr 09 09:15:28 CDT 2015,1006,0.01953125,10,0,0,null,171,34,null,25046.079999999998,null,1155.36,
Thu Apr 09 09:15:29 CDT 2015,1006,0.03125,10,0,0,null,171,34,22369,25046.079999999998,null,1155.36,
Thu Apr 09 09:15:30 CDT 2015,1006,0.02734375,10,0,0,22216,171,34,null,25046.079999999998,null,1155.36,
Thu Apr 09 09:15:31 CDT 2015,1006,0.02734375,11,0,0,null,171,34,22286,25046.079999999998,null,1155.36,
Thu Apr 09 09:15:32 CDT 2015,1006,0.01953125,11,0,0,null,171,34,null,25789.76,null,2018.56,
Thu Apr 09 09:15:33 CDT 2015,1006,0.0234375,11,0,0,null,171,34,null,25789.76,null,2018.56,
Thu Apr 09 09:15:34 CDT 2015,1006,0.0234375,11,0,0,22210,171,34,null,25789.76,null,2018.56,
Thu Apr 09 09:15:35 CDT 2015,1006,0.02734375,11,0,0,null,171,34,null,25789.76,null,2018.56,
Thu Apr 09 09:15:36 CDT 2015,1006,0.01953125,11,0,0,null,171,34,null,25789.76,null,2018.56,
Thu Apr 09 09:15:37 CDT 2015,1006,0.01953125,11,0,0,null,171,34,null,25789.76,null,2018.56,
Thu Apr 09 09:15:38 CDT 2015,1006,0.01953125,11,0,0,null,171,34,22284,23306.399999999998,null,996.0,
Thu Apr 09 09:15:39 CDT 2015,1006,0.0234375,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:40 CDT 2015,1006,0.0390625,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:41 CDT 2015,1006,0.01953125,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:42 CDT 2015,1006,0.02734375,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:43 CDT 2015,1006,0.03125,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:44 CDT 2015,1006,0.01953125,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:45 CDT 2015,1006,0.01953125,10,0,0,22000,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:46 CDT 2015,1006,0.01953125,10,0,0,null,171,34,null,23306.399999999998,null,996.0,
Thu Apr 09 09:15:47 CDT 2015,1006,0.015625,10,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:48 CDT 2015,1006,0.015625,10,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:49 CDT 2015,1006,0.015625,10,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:50 CDT 2015,1006,0.015625,9,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:51 CDT 2015,1006,0.0,9,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:52 CDT 2015,1006,0.015625,9,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:53 CDT 2015,1006,0.015625,10,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:54 CDT 2015,1006,0.0,10,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:55 CDT 2015,1006,0.0,10,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:56 CDT 2015,1006,0.01953125,9,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:57 CDT 2015,1006,0.01953125,9,4,0,null,171,34,22800,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:58 CDT 2015,1006,0.02734375,9,4,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:15:59 CDT 2015,1006,0.0234375,9,0,0,22544,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:16:00 CDT 2015,1006,0.015625,9,0,0,null,171,34,null,23678.239999999998,null,3758.24,
Thu Apr 09 09:16:01 CDT 2015,1006,0.015625,9,0,0,null,171,34,null,20491.039999999997,null,3386.3999999999996,
Thu Apr 09 09:16:02 CDT 2015,1006,0.01953125,9,0,0,null,171,34,null,20491.039999999997,null,3386.3999999999996,
Thu Apr 09 09:16:03 CDT 2015,1006,0.015625,9,0,0,null,171,34,22725,20491.039999999997,null,3386.3999999999996,
Thu Apr 09 09:16:04 CDT 2015,1006,0.01953125,8,0,0,22468,171,34,null,20491.039999999997,null,3386.3999999999996,
Thu Apr 09 09:16:05 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,20491.039999999997,null,3386.3999999999996,
Thu Apr 09 09:16:06 CDT 2015,1006,0.015625,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:07 CDT 2015,1006,0.0234375,8,0,0,null,171,34,22779,20411.36,null,3399.68,
Thu Apr 09 09:16:08 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:09 CDT 2015,1006,0.0234375,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:10 CDT 2015,1006,0.02734375,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:11 CDT 2015,1006,0.0234375,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:12 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:13 CDT 2015,1006,0.02734375,8,0,0,22155,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:14 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,20411.36,null,3399.68,
Thu Apr 09 09:16:15 CDT 2015,1006,0.0234375,8,0,0,null,171,34,22377,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:16 CDT 2015,1006,0.0234375,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:17 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:18 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:19 CDT 2015,1006,0.015625,8,0,0,21975,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:20 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:21 CDT 2015,1006,0.015625,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:22 CDT 2015,1006,0.015625,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:23 CDT 2015,1006,0.0,8,0,0,null,171,34,null,26719.359999999997,null,8273.44,
Thu Apr 09 09:16:24 CDT 2015,1006,0.01953125,8,0,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:25 CDT 2015,1006,0.015625,8,0,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:26 CDT 2015,1006,0.015625,8,0,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:27 CDT 2015,1006,0.015625,7,4,0,null,171,34,22188,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:28 CDT 2015,1006,0.0,7,4,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:29 CDT 2015,1006,0.015625,7,0,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:30 CDT 2015,1006,0.0,8,0,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:31 CDT 2015,1006,0.0,8,0,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:32 CDT 2015,1006,0.03515625,8,4,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:33 CDT 2015,1006,0.015625,7,4,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:34 CDT 2015,1006,0.0,7,4,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:35 CDT 2015,1006,0.0,7,0,0,21339,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:36 CDT 2015,1006,0.02734375,7,4,0,null,171,34,null,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:37 CDT 2015,1006,0.0,7,4,0,null,171,34,22500,29242.559999999998,null,5325.28,
Thu Apr 09 09:16:38 CDT 2015,1006,0.0,7,4,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:39 CDT 2015,1006,0.0,7,4,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:40 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:41 CDT 2015,1006,0.0,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:42 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:43 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:44 CDT 2015,1006,0.0,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:45 CDT 2015,1006,0.0,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:46 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:47 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:48 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:49 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:50 CDT 2015,1006,0.0,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:51 CDT 2015,1006,0.0,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:52 CDT 2015,1006,0.015625,6,0,0,22297,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:53 CDT 2015,1006,0.01953125,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:54 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,33412.479999999996,null,11327.84,
Thu Apr 09 09:16:55 CDT 2015,1006,0.015625,6,0,0,null,171,34,22462,29521.44,null,2695.8399999999997,
Thu Apr 09 09:16:56 CDT 2015,1006,0.015625,6,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:16:57 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:16:58 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:16:59 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:00 CDT 2015,1006,0.0390625,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:01 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:02 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:03 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:04 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:05 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:06 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:07 CDT 2015,1006,0.02734375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:08 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:09 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:10 CDT 2015,1006,0.03125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:11 CDT 2015,1006,0.03515625,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:12 CDT 2015,1006,0.02734375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:13 CDT 2015,1006,0.03125,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:14 CDT 2015,1006,0.03515625,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:15 CDT 2015,1006,0.01953125,5,0,0,21622,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:16 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,29521.44,null,2695.8399999999997,
Thu Apr 09 09:17:17 CDT 2015,1006,0.02734375,5,0,0,null,171,34,21819,30092.48,null,11141.92,
Thu Apr 09 09:17:18 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,30092.48,null,11141.92,
Thu Apr 09 09:17:19 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,30092.48,null,11141.92,
Thu Apr 09 09:17:20 CDT 2015,1006,0.01953125,4,0,0,null,171,34,null,30092.48,null,11141.92,
Thu Apr 09 09:17:21 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,30092.48,null,11141.92,
Thu Apr 09 09:17:22 CDT 2015,1006,0.015625,4,0,0,21478,171,34,null,30092.48,null,11141.92,
Thu Apr 09 09:17:23 CDT 2015,1006,0.01953125,5,4,0,null,171,34,null,30092.48,null,11141.92,
Thu Apr 09 09:17:24 CDT 2015,1006,0.03125,5,4,0,null,171,34,21768,33213.28,null,3984.0,
Thu Apr 09 09:17:25 CDT 2015,1006,0.01953125,5,4,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:26 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:27 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:28 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:29 CDT 2015,1006,0.0,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:30 CDT 2015,1006,0.015625,5,0,0,21642,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:31 CDT 2015,1006,0.0,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:32 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:33 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,33213.28,null,3984.0,
Thu Apr 09 09:17:34 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:35 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:36 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:37 CDT 2015,1006,0.0234375,5,0,0,null,171,34,21943,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:38 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:39 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:40 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:41 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:42 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:43 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:44 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:45 CDT 2015,1006,0.01953125,5,0,0,21704,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:46 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:47 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:48 CDT 2015,1006,0.0234375,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:49 CDT 2015,1006,0.01953125,5,0,0,null,171,34,null,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:50 CDT 2015,1006,0.015625,5,0,0,null,171,34,21830,30530.719999999998,null,1660.0,
Thu Apr 09 09:17:51 CDT 2015,1006,0.02734375,5,0,0,null,171,34,null,24528.16,null,3160.64,
Thu Apr 09 09:17:52 CDT 2015,1006,0.01953125,4,0,0,null,171,34,null,24528.16,null,3160.64,
Thu Apr 09 09:17:53 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,24528.16,null,3160.64,
Thu Apr 09 09:17:54 CDT 2015,1006,0.015625,4,0,0,21617,171,34,null,24528.16,null,3160.64,
Thu Apr 09 09:17:55 CDT 2015,1006,0.01953125,4,0,0,null,171,34,null,24528.16,null,3160.64,
Thu Apr 09 09:17:56 CDT 2015,1006,0.01953125,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:17:57 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:17:58 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:17:59 CDT 2015,1006,0.0,5,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:00 CDT 2015,1006,0.0,5,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:01 CDT 2015,1006,0.015625,5,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:02 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:03 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:04 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:05 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:06 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:07 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:08 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:09 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:10 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:11 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:12 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:13 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:14 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:15 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:16 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:17 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:18 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:19 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:20 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:21 CDT 2015,1006,0.0,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:22 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:23 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:24 CDT 2015,1006,0.015625,4,0,0,null,171,34,21956,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:25 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:26 CDT 2015,1006,0.015625,4,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:27 CDT 2015,1006,0.015625,3,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:28 CDT 2015,1006,0.015625,2,0,0,21837,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:29 CDT 2015,1006,0.0234375,2,0,0,null,171,34,null,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:30 CDT 2015,1006,0.015625,2,0,0,null,171,34,22197,23930.559999999998,null,2815.3599999999997,
Thu Apr 09 09:18:31 CDT 2015,1006,0.01953125,2,0,0,null,171,34,null,14329.119999999999,null,1567.04,
Thu Apr 09 09:18:32 CDT 2015,1006,0.015625,3,0,0,null,171,34,null,14329.119999999999,null,1567.04,
Thu Apr 09 09:18:33 CDT 2015,1006,0.01953125,3,0,0,null,171,34,null,14329.119999999999,null,1567.04,
Thu Apr 09 09:18:34 CDT 2015,1006,0.01953125,4,0,0,22179,171,34,null,14329.119999999999,null,1567.04,
Thu Apr 09 09:18:35 CDT 2015,1006,0.01953125,4,0,0,null,171,34,null,14329.119999999999,null,1567.04,
Thu Apr 09 09:18:36 CDT 2015,1006,0.0234375,4,0,0,null,171,34,22446,14329.119999999999,null,1567.04,
Thu Apr 09 09:18:37 CDT 2015,1006,0.03515625,4,0,0,null,171,34,null,14554.88,null,225.76,
Thu Apr 09 09:18:38 CDT 2015,1006,0.03515625,4,0,0,null,171,34,null,14554.88,null,225.76,
Thu Apr 09 09:18:39 CDT 2015,1006,0.03125,4,4,0,null,171,34,null,14554.88,null,225.76,
Thu Apr 09 09:18:40 CDT 2015,1006,0.01953125,4,4,0,null,171,34,null,14554.88,null,225.76,
Thu Apr 09 09:18:41 CDT 2015,1006,0.02734375,4,0,0,null,171,34,null,14554.88,null,225.76,
Thu Apr 09 09:18:42 CDT 2015,1006,0.03515625,4,0,0,null,171,34,null,14554.88,null,225.76,
